,product_name,brand_name,current_price,original_price,discounted,number_of_reviews,number_of_stars,product_shipping,page,page_rank
122,Spigen Rugged Armor Designed for iPhone 8 Plus Case (2017) / Designed for iPhone 7 Plus Case (2016) - Black,Spigen,$11.99,$19.99,True,"1,193",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,26
123,Spigen Thin Fit Designed for Apple iPhone SE Case (2016) - Black,Spigen,$9.99,$9.99,False,346,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,27
124,Spigen Neo Hybrid Designed for iPhone Xs Case (2018) / Designed for iPhone X Case (2017) - Gunmetal,Spigen,$14.99,$14.99,False,116,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,28
125,Spigen Liquid Crystal Designed for Apple iPhone XR Case (2018) - Glitter Crystal Quartz,Spigen,$13.99,$13.99,False,208,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,29
126,"iPhone 6s Plus Case, Spigen [Ultra Hybrid] AIR CUSHION [Crystal Clear] Clear back panel + TPU bumper for iPhone 6 Plus (2014) / 6s Plus (2015) - Crystal Clear (SGP11644)",Spigen,$11.99,$24.99,True,"1,066",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,30
127,Spigen Tough Armor XP Designed for Apple iPhone XR Case (2018) - Black,Spigen,$17.99,$17.99,False,46,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,31
128,Spigen Thin Fit Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Matte Black,Spigen,$10.99,$10.99,False,"1,587",3.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,32
129,Spigen Neo Hybrid Designed for Apple iPhone 8 Plus Case (2017) / Designed for iPhone 7 Plus Case (2016) - Champagne Gold & Burgundy,Spigen,$15.99,$15.99,False,619,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,33
130,Spigen Liquid Crystal Designed for Apple iPhone Xs MAX Case (2018) - Crystal Clear,Spigen,$11.99,$11.99,False,319,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,34
131,Spigen Slim Armor CS designed for Apple iPhone 8 Plus Case (2017) / designed for iPhone 7 Plus Case (2016) - Black,Spigen,$15.99,$15.99,False,"1,258",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,35
132,Spigen Tough Armor Designed for Apple iPhone 6sCase / Designed for iPhone 6 (2014) - Gunmetal,Spigen,$16.99,$34.99,True,"4,349",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,36
133,Spigen Liquid Crystal Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Crystal Clear,Spigen,$11.99,$14.99,True,953,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,37
134,Spigen Liquid Air Armor Designed for Apple iPhone 7 Case (2016) / Designed for iPhone 8 Case (2017) - Black,Spigen,$10.99,$10.99,False,"1,259",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,38
135,Spigen Liquid Crystal Designed for Apple iPhone XR Case (2018) - Crystal Clear,Spigen,$11.99,$14.99,True,290,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,39
136,Spigen Rugged Armor Designed for Apple iPhone SE Case (2016) - Black,Spigen,$11.99,$11.99,False,258,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,40
137,Spigen Rugged Armor Designed for iPhone Xs MAX Case (2018) - Matte Black,Spigen,$12.99,$12.99,False,279,4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,41
138,Spigen Ultra Hybrid Designed for Apple iPhone 6s Case/Designed for iPhone 6 (2014)- Black,Spigen,$13.99,$24.99,True,"4,571",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,42
139,Spigen Tough Armor XP Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Black,Spigen,$17.99,$17.99,False,39,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,43
140,Spigen Slim Armor CS Designed for Apple iPhone XR Case (2018) - Black,Spigen,$15.99,$15.99,False,158,3.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,44
141,Spigen Tough Armor XP Designed for Apple iPhone Xs Max Case (2018) - Black,Spigen,$17.99,$17.99,False,56,4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,45
142, Spigen Tough Armor iPhone 7 Case with Extreme Heavy Duty Protection and Air Cushion Technology for iPhone 7 2016 - Black,Spigen,$15.99,$34.99,True,"1,240",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,46
143,Spigen Liquid Crystal Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Blossom Flower,Spigen,$13.99,$13.99,False,164,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,47
144,Spigen Liquid Crystal [2nd Generation] Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Matte Black,Spigen,$10.99,$10.99,False,110,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],3,48
145,Spigen Slim Armor CS Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Rose Gold,Spigen,$15.99,$15.99,False,"3,360",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,1
146,Spigen Tough Armor [2nd Generation] Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Black,Spigen,$15.99,$15.99,False,"1,544",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,2
147,Spigen Ultra Hybrid [2nd Generation] Designed for Apple iPhone 7 Case (2016) / Designed for iPhone 8 Case (2017) - Black,Spigen,$11.99,$11.99,False,"2,973",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,3
148,Spigen Ultra Hybrid Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Matte Black,Spigen,$11.99,$11.99,False,"7,683",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,4
149,Spigen Tough Armor [2nd Generation] Designed for Apple iPhone 8 Plus Case (2017) / Designed for iPhone 7 Plus Case (2016) - Black,Spigen,$15.99,$15.99,False,"2,953",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,5
150,Spigen Tough Armor Designed for Apple iPhone 6S Case (2015) - Gunmetal,Spigen,$16.99,$34.99,True,"4,955",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,6
151,Spigen Ultra Hybrid Designed for Apple iPhone XR Case (2018) - Red,Spigen,$14.99,$14.99,False,"2,437",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,7
152,Spigen Slim Armor CS Designed for iPhone Xs Case (2018) / Designed for iPhone X Case (2017) - Black,Spigen,$15.99,$15.99,False,696,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,8
153,Spigen Tough Armor Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Matte Black,Spigen,$15.99,$15.99,False,"1,628",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,9
154,Spigen Liquid Air Armor Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Matte Black,Spigen,$11.99,$14.99,True,"1,084",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,10
155,Spigen Ultra Hybrid [2nd Generation] Designed for Apple iPhone 8 Plus Case (2017) / Designed for iPhone 7 Plus Case (2016) - Black,Spigen,$11.99,$11.99,False,"3,212",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,11
156,Spigen Ultra Hybrid Designed for Apple iPhone Xs MAX Case (2018) - Crystal Clear,Spigen,$12.99,$29.99,True,"1,583",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,12
157,Spigen Tough Armor Designed for Apple iPhone XR Case (2018) - Gunmetal,Spigen,$17.99,$17.99,False,"1,153",4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,13
158,Spigen Liquid Air Armor Designed for Apple iPhone XR Case (2018) - Matte Black,Spigen,$11.99,$14.99,True,431,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,14
159,Spigen Slim Armor Designed for Apple iPhone 5S Case (2013) / Designed for iPhone SE Case (2017) / Designed for iPhone5 Case (2012) - Metal Slate,Spigen,$13.99,$24.99,True,"1,812",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,15
160,Spigen Neo Hybrid Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Gunmetal,Spigen,$13.99,$13.99,False,476,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,16
161,Spigen Rugged Armor Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Black,Spigen,$11.99,$19.99,True,"1,081",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,17
162,Spigen Tough Armor Designed for Apple iPhone 6S Plus Case (2015) - Gunmetal,Spigen,$17.99,$34.99,True,"1,833",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,18
163,Spigen Tough Armor Designed for Apple iPhone Xs MAX Case (2018) - Black,Spigen,$16.99,$16.99,False,405,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,19
164,Spigen Ultra Hybrid Designed for Apple iPhone 6S Case (2015) - Crystal Clear,Spigen,$11.49,$24.99,True,"5,463",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,20
165,Spigen Thin Fit Hybrid Designed for Apple iPhone 6S Case (2015) - Rose Gold,Spigen,$10.99,$10.99,False,450,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,21
166,Spigen Tough Armor Desigend for Apple iPhone SE Case (2016) / Designed for iPhone 5S Case (2013) / Designed for iPhone 5 Case (2012) - Metal Slate,Spigen,$15.99,$29.99,True,"10,169",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,22
167,Spigen Rugged Armor Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Matte Black,Spigen,$11.99,$11.99,False,935,4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,23
168,Spigen Liquid Air Armor Designed for iPhone Xs MAX Case (2018) - Matte Black,Spigen,$11.99,$11.99,False,253,4.6 out of 5 stars,['Usually ships within 6 to 10 days.'],4,24
169,Spigen Rugged Armor Designed for Apple iPhone XR Case (2018) - Matte Black,Spigen,$11.99,$11.99,False,200,4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,25
170,Spigen Rugged Armor Designed for iPhone 8 Plus Case (2017) / Designed for iPhone 7 Plus Case (2016) - Black,Spigen,$11.99,$19.99,True,"1,193",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,26
171,Spigen Thin Fit Designed for Apple iPhone SE Case (2016) - Black,Spigen,$9.99,$9.99,False,346,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,27
172,Spigen Neo Hybrid Designed for iPhone Xs Case (2018) / Designed for iPhone X Case (2017) - Gunmetal,Spigen,$14.99,$14.99,False,116,4.1 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,28
173,Spigen Liquid Crystal Designed for Apple iPhone XR Case (2018) - Glitter Crystal Quartz,Spigen,$13.99,$13.99,False,208,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,29
174,"iPhone 6s Plus Case, Spigen [Ultra Hybrid] AIR CUSHION [Crystal Clear] Clear back panel + TPU bumper for iPhone 6 Plus (2014) / 6s Plus (2015) - Crystal Clear (SGP11644)",Spigen,$11.99,$24.99,True,"1,066",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,30
175,Spigen Tough Armor XP Designed for Apple iPhone XR Case (2018) - Black,Spigen,$17.99,$17.99,False,46,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,31
176,Spigen Thin Fit Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Matte Black,Spigen,$10.99,$10.99,False,"1,587",3.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,32
177,Spigen Neo Hybrid Designed for Apple iPhone 8 Plus Case (2017) / Designed for iPhone 7 Plus Case (2016) - Champagne Gold & Burgundy,Spigen,$15.99,$15.99,False,619,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,33
178,Spigen Liquid Crystal Designed for Apple iPhone Xs MAX Case (2018) - Crystal Clear,Spigen,$11.99,$11.99,False,319,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,34
179,Spigen Slim Armor CS designed for Apple iPhone 8 Plus Case (2017) / designed for iPhone 7 Plus Case (2016) - Black,Spigen,$15.99,$15.99,False,"1,258",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,35
180,Spigen Tough Armor Designed for Apple iPhone 6sCase / Designed for iPhone 6 (2014) - Gunmetal,Spigen,$16.99,$34.99,True,"4,349",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,36
181,Spigen Liquid Crystal Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Crystal Clear,Spigen,$11.99,$14.99,True,953,4.2 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,37
182,Spigen Liquid Air Armor Designed for Apple iPhone 7 Case (2016) / Designed for iPhone 8 Case (2017) - Black,Spigen,$10.99,$10.99,False,"1,259",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,38
183,Spigen Liquid Crystal Designed for Apple iPhone XR Case (2018) - Crystal Clear,Spigen,$11.99,$14.99,True,290,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,39
184,Spigen Rugged Armor Designed for Apple iPhone SE Case (2016) - Black,Spigen,$11.99,$11.99,False,258,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,40
185,Spigen Rugged Armor Designed for iPhone Xs MAX Case (2018) - Matte Black,Spigen,$12.99,$12.99,False,279,4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,41
186,Spigen Ultra Hybrid Designed for Apple iPhone 6s Case/Designed for iPhone 6 (2014)- Black,Spigen,$13.99,$24.99,True,"4,571",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,42
187,Spigen Tough Armor XP Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Black,Spigen,$17.99,$17.99,False,39,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,43
188,Spigen Slim Armor CS Designed for Apple iPhone XR Case (2018) - Black,Spigen,$15.99,$15.99,False,158,3.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,44
189,Spigen Tough Armor XP Designed for Apple iPhone Xs Max Case (2018) - Black,Spigen,$17.99,$17.99,False,56,4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,45
190, Spigen Tough Armor iPhone 7 Case with Extreme Heavy Duty Protection and Air Cushion Technology for iPhone 7 2016 - Black,Spigen,$15.99,$34.99,True,"1,240",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,46
191,Spigen Liquid Crystal Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Blossom Flower,Spigen,$13.99,$13.99,False,164,4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,47
192,Spigen Liquid Crystal [2nd Generation] Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Matte Black,Spigen,$10.99,$10.99,False,110,4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],4,48
193,Spigen Slim Armor CS Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Rose Gold,Spigen,$15.99,$15.99,False,"3,360",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,1
194,Spigen Tough Armor [2nd Generation] Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Black,Spigen,$15.99,$15.99,False,"1,544",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,2
195,Spigen Ultra Hybrid [2nd Generation] Designed for Apple iPhone 7 Case (2016) / Designed for iPhone 8 Case (2017) - Black,Spigen,$11.99,$11.99,False,"2,973",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,3
196,Spigen Ultra Hybrid Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Matte Black,Spigen,$11.99,$11.99,False,"7,683",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,4
197,Spigen Tough Armor [2nd Generation] Designed for Apple iPhone 8 Plus Case (2017) / Designed for iPhone 7 Plus Case (2016) - Black,Spigen,$15.99,$15.99,False,"2,953",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,5
198,Spigen Tough Armor Designed for Apple iPhone 6S Case (2015) - Gunmetal,Spigen,$16.99,$34.99,True,"4,955",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,6
199,Spigen Ultra Hybrid Designed for Apple iPhone XR Case (2018) - Red,Spigen,$14.99,$14.99,False,"2,437",4.4 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,7
200,Spigen Slim Armor CS Designed for iPhone Xs Case (2018) / Designed for iPhone X Case (2017) - Black,Spigen,$15.99,$15.99,False,696,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,8
201,Spigen Tough Armor Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Matte Black,Spigen,$15.99,$15.99,False,"1,628",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,9
202,Spigen Liquid Air Armor Designed for Apple iPhone Xs Case (2018) / Designed for Apple iPhone X Case (2017) - Matte Black,Spigen,$11.99,$14.99,True,"1,084",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,10
203,Spigen Ultra Hybrid [2nd Generation] Designed for Apple iPhone 8 Plus Case (2017) / Designed for iPhone 7 Plus Case (2016) - Black,Spigen,$11.99,$11.99,False,"3,212",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,11
204,Spigen Ultra Hybrid Designed for Apple iPhone Xs MAX Case (2018) - Crystal Clear,Spigen,$12.99,$29.99,True,"1,583",4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,12
205,Spigen Tough Armor Designed for Apple iPhone XR Case (2018) - Gunmetal,Spigen,$17.99,$17.99,False,"1,153",4.7 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,13
206,Spigen Liquid Air Armor Designed for Apple iPhone XR Case (2018) - Matte Black,Spigen,$11.99,$14.99,True,431,4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,14
207,Spigen Slim Armor Designed for Apple iPhone 5S Case (2013) / Designed for iPhone SE Case (2017) / Designed for iPhone5 Case (2012) - Metal Slate,Spigen,$13.99,$24.99,True,"1,812",4.5 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,15
208,Spigen Neo Hybrid Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Gunmetal,Spigen,$13.99,$13.99,False,476,4.3 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,16
209,Spigen Rugged Armor Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Black,Spigen,$11.99,$19.99,True,"1,081",4.6 out of 5 stars,['FREE Shipping on orders over $25 shipped by Amazon'],5,17
